Date	VOC	WeeklyCases
2023-03-12	Alpha	0
2023-03-12	Delta	56.4160772129305
2023-03-12	XBB	584865.472466451
2023-03-12	Total	853406
2023-03-19	WT	57.431430794257
2023-03-19	BA.1	287.157153971285
2023-03-19	BA.2	67079.9111676922
2023-03-19	BA.2.86	0
2023-03-19	BA.4/5	20330.726501167
2023-03-19	BQ.1	68285.9712143716
2023-03-19	Alpha	0
2023-03-19	Delta	57.431430794257
2023-03-19	XBB	567077.947662494
2023-03-19	Total	812023
2023-03-26	WT	413.659449871215
2023-03-26	BA.1	295.471035622297
2023-03-26	BA.2	57025.9098751033
2023-03-26	BA.2.86	0
2023-03-26	BA.4/5	24583.1901637751
2023-03-26	BQ.1	50880.1123341595
2023-03-26	Alpha	0
2023-03-26	Delta	0
2023-03-26	XBB	558026.59787627
2023-03-26	Total	810654.333333333
2023-04-02	WT	0
2023-04-02	BA.1	63.2051156195463
2023-04-02	BA.2	61308.9621509599
2023-04-02	BA.2.86	0
2023-04-02	BA.4/5	21236.9188481675
2023-04-02	BQ.1	41904.9916557592
2023-04-02	Alpha	0
2023-04-02	Delta	63.2051156195463
2023-04-02	XBB	609676.545266143
2023-04-02	Total	772619.333333333
2023-04-09	WT	139.737924438068
2023-04-09	BA.1	0
2023-04-09	BA.2	50026.1769488283
2023-04-09	BA.2.86	0
2023-04-09	BA.4/5	18724.8818747011
2023-04-09	BQ.1	30462.8675274988
2023-04-09	Alpha	0
2023-04-09	Delta	0
2023-04-09	XBB	620995.336202774
2023-04-09	Total	730480
2023-04-16	WT	0
2023-04-16	BA.1	654.180421084985
2023-04-16	BA.2	44484.268633779
2023-04-16	BA.2.86	523.344336867988
2023-04-16	BA.4/5	11906.0836637467
2023-04-16	BQ.1	25970.9627170739
2023-04-16	Alpha	0
2023-04-16	Delta	0
2023-04-16	XBB	616434.210788382
2023-04-16	Total	709458.666666667
2023-04-23	WT	345.629156429156
2023-04-23	BA.1	483.880819000819
2023-04-23	BA.2	39816.4788206388
2023-04-23	BA.2.86	0
2023-04-23	BA.4/5	13341.2854381654
2023-04-23	BQ.1	23157.1534807535
2023-04-23	Alpha	0
2023-04-23	Delta	0
2023-04-23	XBB	615703.779262899
2023-04-23	Total	703355.333333333
2023-04-30	WT	0
2023-04-30	BA.1	66.373236201352
2023-04-30	BA.2	37699.9981623679
2023-04-30	BA.2.86	0
2023-04-30	BA.4/5	9491.37277679333
2023-04-30	BQ.1	16460.5625779353
2023-04-30	Alpha	0
2023-04-30	Delta	66.373236201352
2023-04-30	XBB	599682.189079215
2023-04-30	Total	674219.333333333
2023-05-07	WT	0
2023-05-07	BA.1	70.4730826380158
2023-05-07	BA.2	32558.5641787633
2023-05-07	BA.2.86	0
2023-05-07	BA.4/5	5849.26585895531
2023-05-07	BQ.1	9725.28540404618
2023-05-07	Alpha	0
2023-05-07	Delta	70.4730826380158
2023-05-07	XBB	558005.868327809
2023-05-07	Total	616569
2023-05-14	WT	0
2023-05-14	BA.1	64.107119095143
2023-05-14	BA.2	22629.8130405855
2023-05-14	BA.2.86	0
2023-05-14	BA.4/5	2564.28476380572
2023-05-14	BQ.1	5961.9620758483
2023-05-14	Alpha	0
2023-05-14	Delta	64.107119095143
2023-05-14	XBB	472213.039254824
2023-05-14	Total	513882.666666667
2023-05-21	WT	0
2023-05-21	BA.1	58.2050304185962
2023-05-21	BA.2	19556.8902206483
2023-05-21	BA.2.86	0
2023-05-21	BA.4/5	2037.17606465087
2023-05-21	BQ.1	2968.45655134841
2023-05-21	Alpha	0
2023-05-21	Delta	0
2023-05-21	XBB	393873.44084264
2023-05-21	Total	427341.333333333
2023-05-28	WT	0
2023-05-28	BA.1	93.9961771561772
2023-05-28	BA.2	13864.4361305361
2023-05-28	BA.2.86	0
2023-05-28	BA.4/5	1597.93501165501
2023-05-28	BQ.1	2255.90825174825
2023-05-28	Alpha	0
2023-05-28	Delta	0
2023-05-28	XBB	310281.380792541
2023-05-28	Total	336036.333333333
2023-06-04	WT	0
2023-06-04	BA.1	0
2023-06-04	BA.2	10320.587392263
2023-06-04	BA.2.86	0
2023-06-04	BA.4/5	1369.98947684907
2023-06-04	BQ.1	2100.65053116857
2023-06-04	Alpha	0
2023-06-04	Delta	0
2023-06-04	XBB	274271.893265183
2023-06-04	Total	303772.333333333
2023-06-11	WT	41.5496353799106
2023-06-11	BA.1	41.5496353799106
2023-06-11	BA.2	7894.43072218302
2023-06-11	BA.2.86	0
2023-06-11	BA.4/5	955.641613737944
2023-06-11	BQ.1	1246.48906139732
2023-06-11	Alpha	0
2023-06-11	Delta	0
2023-06-11	XBB	211279.895906845
2023-06-11	Total	235503.333333333
2023-06-18	WT	38.9161362785474
2023-06-18	BA.1	0
2023-06-18	BA.2	6965.98839385998
2023-06-18	BA.2.86	0
2023-06-18	BA.4/5	1167.48408835642
2023-06-18	BQ.1	622.658180456758
2023-06-18	Alpha	0
2023-06-18	Delta	38.9161362785474
2023-06-18	XBB	192206.797079745
2023-06-18	Total	207890
2023-06-25	WT	0
2023-06-25	BA.1	34.3943699026572
2023-06-25	BA.2	5468.70481452249
2023-06-25	BA.2.86	0
2023-06-25	BA.4/5	1100.61983688503
2023-06-25	BQ.1	653.493028150487
2023-06-25	Alpha	0
2023-06-25	Delta	0
2023-06-25	XBB	162960.52459879
2023-06-25	Total	174310.666666667
2023-07-02	WT	42.4765771862546
2023-07-02	BA.1	42.4765771862546
2023-07-02	BA.2	4417.56402737048
2023-07-02	BA.2.86	0
2023-07-02	BA.4/5	679.625234980074
2023-07-02	BQ.1	594.672080607564
2023-07-02	Alpha	0
2023-07-02	Delta	42.4765771862546
2023-07-02	XBB	177764.475524476
2023-07-02	Total	188298.666666667
2023-07-09	WT	0
2023-07-09	BA.1	0
2023-07-09	BA.2	4397.77410228509
2023-07-09	BA.2.86	0
2023-07-09	BA.4/5	610.801958650707
2023-07-09	BQ.1	732.962350380849
2023-07-09	Alpha	0
2023-07-09	Delta	0
2023-07-09	XBB	176481.045919478
2023-07-09	Total	187109
2023-07-16	WT	41.9733597098582
2023-07-16	BA.1	0
2023-07-16	BA.2	5750.35028025058
2023-07-16	BA.2.86	0
2023-07-16	BA.4/5	755.520474777448
2023-07-16	BQ.1	965.387273326739
2023-07-16	Alpha	0
2023-07-16	Delta	0
2023-07-16	XBB	200800.552851962
2023-07-16	Total	212175.333333333
2023-07-23	WT	0
2023-07-23	BA.1	99.6398036936588
2023-07-23	BA.2	4683.07077360196
2023-07-23	BA.2.86	0
2023-07-23	BA.4/5	1145.85774247708
2023-07-23	BQ.1	647.658724008782
2023-07-23	Alpha	0
2023-07-23	Delta	0
2023-07-23	XBB	247056.893258427
2023-07-23	Total	257170.333333333
2023-07-30	WT	0
2023-07-30	BA.1	68.8001079622132
2023-07-30	BA.2	7430.41165991903
2023-07-30	BA.2.86	137.600215924426
2023-07-30	BA.4/5	1720.00269905533
2023-07-30	BQ.1	275.200431848853
2023-07-30	Alpha	0
2023-07-30	Delta	0
2023-07-30	XBB	410805.444642375
2023-07-30	Total	424840.666666667
2023-08-06	WT	0
2023-08-06	BA.1	53.6012891344383
2023-08-06	BA.2	9112.21915285451
2023-08-06	BA.2.86	0
2023-08-06	BA.4/5	964.823204419889
2023-08-06	BQ.1	1179.22836095764
2023-08-06	Alpha	0
2023-08-06	Delta	0
2023-08-06	XBB	372368.155616943
2023-08-06	Total	388073.333333333
2023-08-13	WT	48.3874428345514
2023-08-13	BA.1	0
2023-08-13	BA.2	6677.4671111681
2023-08-13	BA.2.86	48.3874428345514
2023-08-13	BA.4/5	822.586528187374
2023-08-13	BQ.1	870.973971021926
2023-08-13	Alpha	0
2023-08-13	Delta	0
2023-08-13	XBB	364260.669658503
2023-08-13	Total	377373.666666667
2023-08-20	WT	0
2023-08-20	BA.1	0
2023-08-20	BA.2	4540.6425199288
2023-08-20	BA.2.86	184.080102159276
2023-08-20	BA.4/5	429.520238371643
2023-08-20	BQ.1	184.080102159276
2023-08-20	Alpha	0
2023-08-20	Delta	0
2023-08-20	XBB	255687.261899234
2023-08-20	Total	264277.666666667
2023-08-27	WT	0
2023-08-27	BA.1	0
2023-08-27	BA.2	5684.43557117083
2023-08-27	BA.2.86	1270.26493210521
2023-08-27	BA.4/5	285.809609723673
2023-08-27	BQ.1	285.809609723673
2023-08-27	Alpha	0
2023-08-27	Delta	0
2023-08-27	XBB	323282.425220777
2023-08-27	Total	334429
2023-09-03	WT	0
2023-09-03	BA.1	29.7773340762754
2023-09-03	BA.2	5955.46681525508
2023-09-03	BA.2.86	416.882677067855
2023-09-03	BA.4/5	297.773340762754
2023-09-03	BQ.1	119.109336305102
2023-09-03	Alpha	0
2023-09-03	Delta	0
2023-09-03	XBB	308790.954370976
2023-09-03	Total	320642.333333333
2023-09-10	WT	0
2023-09-10	BA.1	0
2023-09-10	BA.2	4221.52906976744
2023-09-10	BA.2.86	807.057028043776
2023-09-10	BA.4/5	227.631469448244
2023-09-10	BQ.1	144.856389648883
2023-09-10	Alpha	0
2023-09-10	Delta	0
2023-09-10	XBB	233880.987973096
2023-09-10	Total	242034.333333333
2023-09-17	WT	0
2023-09-17	BA.1	0
2023-09-17	BA.2	3131.1477124183
2023-09-17	BA.2.86	511.822222222222
2023-09-17	BA.4/5	165.58954248366
2023-09-17	BQ.1	135.482352941176
2023-09-17	Alpha	0
2023-09-17	Delta	0
2023-09-17	XBB	166854.044444444
2023-09-17	Total	172740
2023-09-24	WT	0
2023-09-24	BA.1	11.9942260715079
2023-09-24	BA.2	2290.89717965801
2023-09-24	BA.2.86	983.526537863646
2023-09-24	BA.4/5	35.9826782145237
2023-09-24	BQ.1	47.9769042860315
2023-09-24	Alpha	0
2023-09-24	Delta	0
2023-09-24	XBB	138953.109038419
2023-09-24	Total	144026.666666667
2023-10-01	WT	29.3023546311911
2023-10-01	BA.1	29.3023546311911
2023-10-01	BA.2	2988.84017238149
2023-10-01	BA.2.86	1435.81537692836
2023-10-01	BA.4/5	58.6047092623821
2023-10-01	BQ.1	102.558241209169
2023-10-01	Alpha	0
2023-10-01	Delta	0
2023-10-01	XBB	149573.869214915
2023-10-01	Total	156386.666666667
2023-10-08	WT	0
2023-10-08	BA.1	15.4300887248235
2023-10-08	BA.2	3147.738099864
2023-10-08	BA.2.86	2422.52392979729
2023-10-08	BA.4/5	77.1504436241176
2023-10-08	BQ.1	77.1504436241176
2023-10-08	Alpha	0
2023-10-08	Delta	0
2023-10-08	XBB	150366.214623405
2023-10-08	Total	158837.333333333
2023-10-15	WT	32.9030961862735
2023-10-15	BA.1	16.4515480931367
2023-10-15	BA.2	3389.01890718617
2023-10-15	BA.2.86	3208.05187816166
2023-10-15	BA.4/5	49.3546442794102
2023-10-15	BQ.1	16.4515480931367
2023-10-15	Alpha	0
2023-10-15	Delta	0
2023-10-15	XBB	143161.371506476
2023-10-15	Total	152851.333333333
2023-10-22	WT	0
2023-10-22	BA.1	0
2023-10-22	BA.2	2572.74798213012
2023-10-22	BA.2.86	4135.93662950032
2023-10-22	BA.4/5	16.2832150767729
2023-10-22	BQ.1	16.2832150767729
2023-10-22	Alpha	0
2023-10-22	Delta	0
2023-10-22	XBB	135020.419416601
2023-10-22	Total	144578.666666667
2023-10-29	WT	30.9388285724325
2023-10-29	BA.1	15.4694142862162
2023-10-29	BA.2	2366.82038579108
2023-10-29	BA.2.86	6296.05161449
2023-10-29	BA.4/5	30.9388285724325
2023-10-29	BQ.1	15.4694142862162
2023-10-29	Alpha	0
2023-10-29	Delta	0
2023-10-29	XBB	135094.394961526
2023-10-29	Total	146758.333333333
2023-11-05	WT	0
2023-11-05	BA.1	0
2023-11-05	BA.2	1858.59515046547
2023-11-05	BA.2.86	9092.04654687162
2023-11-05	BA.4/5	16.7441004546439
2023-11-05	BQ.1	66.9764018185755
2023-11-05	Alpha	0
2023-11-05	Delta	0
2023-11-05	XBB	141018.814029011
2023-11-05	Total	154682
2023-11-12	WT	37.9237130089025
2023-11-12	BA.1	18.9618565044512
2023-11-12	BA.2	1801.37636792287
2023-11-12	BA.2.86	15795.2264682079
2023-11-12	BA.4/5	37.9237130089025
2023-11-12	BQ.1	0
2023-11-12	Alpha	0
2023-11-12	Delta	0
2023-11-12	XBB	159260.632780886
2023-11-12	Total	179625.666666667
2023-11-19	WT	22.6208534268596
2023-11-19	BA.1	22.6208534268596
2023-11-19	BA.2	1583.45973988017
2023-11-19	BA.2.86	27868.891421891
2023-11-19	BA.4/5	90.4834137074383
2023-11-19	BQ.1	22.6208534268596
2023-11-19	Alpha	0
2023-11-19	Delta	0
2023-11-19	XBB	174203.192240245
2023-11-19	Total	206392.666666667
2023-11-26	WT	0
2023-11-26	BA.1	0
2023-11-26	BA.2	2182.57717552403
2023-11-26	BA.2.86	51030.7330086809
2023-11-26	BA.4/5	51.9661232267627
2023-11-26	BQ.1	25.9830616133813
2023-11-26	Alpha	0
2023-11-26	Delta	0
2023-11-26	XBB	189494.46834639
2023-11-26	Total	245436
2023-12-03	WT	0
2023-12-03	BA.1	26.8744990375209
2023-12-03	BA.2	1827.46593455142
2023-12-03	BA.2.86	87073.3768815677
2023-12-03	BA.4/5	0
2023-12-03	BQ.1	53.7489980750418
2023-12-03	Alpha	0
2023-12-03	Delta	0
2023-12-03	XBB	192448.287607687
2023-12-03	Total	283875.333333333
2023-12-10	WT	0
2023-12-10	BA.1	0
2023-12-10	BA.2	1519.37905332042
2023-12-10	BA.2.86	139812.091733427
2023-12-10	BA.4/5	0
2023-12-10	BQ.1	0
2023-12-10	Alpha	0
2023-12-10	Delta	0
2023-12-10	XBB	187321.905977639
2023-12-10	Total	331896.666666667
2023-12-17	WT	29.9970843846369
2023-12-17	BA.1	0
2023-12-17	BA.2	1109.89212223157
2023-12-17	BA.2.86	188081.719091674
2023-12-17	BA.4/5	0
2023-12-17	BQ.1	59.9941687692739
2023-12-17	Alpha	0
2023-12-17	Delta	0
2023-12-17	XBB	163544.104065041
2023-12-17	Total	356665.333333333
2023-12-24	WT	34.0467225973672
2023-12-24	BA.1	34.0467225973672
2023-12-24	BA.2	1021.40167792101
2023-12-24	BA.2.86	202748.233067322
2023-12-24	BA.4/5	0
2023-12-24	BQ.1	68.0934451947343
2023-12-24	Alpha	0
2023-12-24	Delta	0
2023-12-24	XBB	124917.42520974
2023-12-24	Total	332772.666666667
2023-12-31	WT	56.9667504889634
2023-12-31	BA.1	0
2023-12-31	BA.2	484.217379156189
2023-12-31	BA.2.86	188161.176865046
2023-12-31	BA.4/5	85.4501257334451
2023-12-31	BQ.1	0
2023-12-31	Alpha	0
2023-12-31	Delta	0
2023-12-31	XBB	79895.8675607712
2023-12-31	Total	271845.333333333
2024-01-07	WT	22.8003536693192
2024-01-07	BA.1	22.8003536693192
2024-01-07	BA.2	228.003536693192
2024-01-07	BA.2.86	160719.693015031
2024-01-07	BA.4/5	22.8003536693192
2024-01-07	BQ.1	0
2024-01-07	Alpha	0
2024-01-07	Delta	0
2024-01-07	XBB	50685.1862068965
2024-01-07	Total	214893.333333333
2024-01-14	WT	41.1842147054153
2024-01-14	BA.1	20.5921073527076
2024-01-14	BA.2	102.960536763538
2024-01-14	BA.2.86	138584.882483722
2024-01-14	BA.4/5	20.5921073527076
2024-01-14	BQ.1	20.5921073527076
2024-01-14	Alpha	0
2024-01-14	Delta	0
2024-01-14	XBB	31155.8584246467
2024-01-14	Total	172891.333333333
2024-01-21	WT	19.4898969443319
2024-01-21	BA.1	38.9797938886639
2024-01-21	BA.2	233.878763331983
2024-01-21	BA.2.86	121909.305386796
2024-01-21	BA.4/5	97.4494847216597
2024-01-21	BQ.1	19.4898969443319
2024-01-21	Alpha	0
2024-01-21	Delta	0
2024-01-21	XBB	19178.0585932226
2024-01-21	Total	144361.666666667
2024-01-28	WT	0
2024-01-28	BA.1	0
2024-01-28	BA.2	106.17163949554
2024-01-28	BA.2.86	101765.516456475
2024-01-28	BA.4/5	0
2024-01-28	BQ.1	0
2024-01-28	Alpha	0
2024-01-28	Delta	0
2024-01-28	XBB	10882.5930482928
2024-01-28	Total	115054.666666667
2024-02-04	WT	15.9955130284355
2024-02-04	BA.1	0
2024-02-04	BA.2	0
2024-02-04	BA.2.86	90454.6261758028
2024-02-04	BA.4/5	15.9955130284355
2024-02-04	BQ.1	0
2024-02-04	Alpha	0
2024-02-04	Delta	0
2024-02-04	XBB	6510.17380257325
2024-02-04	Total	98628.3333333333
2024-02-11	WT	16.5543193298804
2024-02-11	BA.1	16.5543193298804
2024-02-11	BA.2	16.5543193298804
2024-02-11	BA.2.86	79526.9500607456
2024-02-11	BA.4/5	0
2024-02-11	BQ.1	0
2024-02-11	Alpha	0
2024-02-11	Delta	0
2024-02-11	XBB	4833.86124432508
2024-02-11	Total	86297.6666666667
2024-02-18	WT	0
2024-02-18	BA.1	0
2024-02-18	BA.2	18.3106971626189
2024-02-18	BA.2.86	72235.7003065315
2024-02-18	BA.4/5	0
2024-02-18	BQ.1	0
2024-02-18	Alpha	0
2024-02-18	Delta	0
2024-02-18	XBB	3350.85758075926
2024-02-18	Total	77655.6666666667
2024-02-25	WT	0
2024-02-25	BA.1	0
2024-02-25	BA.2	40.2607149541456
2024-02-25	BA.2.86	67778.9136253041
2024-02-25	BA.4/5	40.2607149541456
2024-02-25	BQ.1	20.1303574770728
2024-02-25	Alpha	0
2024-02-25	Delta	0
2024-02-25	XBB	2013.03574770728
2024-02-25	Total	71704.3333333333
2024-03-03	WT	0
2024-03-03	BA.1	0
2024-03-03	BA.2	50.0274358974359
2024-03-03	BA.2.86	61983.9930769231
2024-03-03	BA.4/5	50.0274358974359
2024-03-03	BQ.1	25.0137179487179
2024-03-03	Alpha	0
2024-03-03	Delta	0
2024-03-03	XBB	1300.71333333333
2024-03-03	Total	65035.6666666667
2024-03-10	WT	0
2024-03-10	BA.1	38.0393173471592
2024-03-10	BA.2	76.0786346943184
2024-03-10	BA.2.86	56412.3076258371
2024-03-10	BA.4/5	0
2024-03-10	BQ.1	0
2024-03-10	Alpha	0
2024-03-10	Delta	0
2024-03-10	XBB	836.864981637503
2024-03-10	Total	58694.6666666667
2024-03-17	WT	0
2024-03-17	BA.1	43.480202190396
2024-03-17	BA.2	130.440606571188
2024-03-17	BA.2.86	49523.950294861
2024-03-17	BA.4/5	43.480202190396
2024-03-17	BQ.1	43.480202190396
2024-03-17	Alpha	0
2024-03-17	Delta	0
2024-03-17	XBB	695.683235046335
2024-03-17	Total	51611
2024-03-24	WT	0
2024-03-24	BA.1	190.988095238095
2024-03-24	BA.2	0
2024-03-24	BA.2.86	67705.2797619048
2024-03-24	BA.4/5	0
2024-03-24	BQ.1	95.4940476190476
2024-03-24	Alpha	0
2024-03-24	Delta	0
2024-03-24	XBB	572.964285714286
2024-03-24	Total	69519.6666666667
2024-03-31	WT	0
2024-03-31	BA.1	0
2024-03-31	BA.2	272.334158415842
2024-03-31	BA.2.86	108933.663366337
2024-03-31	BA.4/5	0
2024-03-31	BQ.1	0
2024-03-31	Alpha	0
2024-03-31	Delta	0
2024-03-31	XBB	272.334158415842
2024-03-31	Total	110023
