Date	VOC	WeeklyCases
2023-09-17	BA.4/5	0
2023-09-17	BQ.1	0
2023-09-17	Alpha	0
2023-09-17	Delta	0
2023-09-17	XBB	0
2023-09-24	WT	0
2023-09-24	BA.1	0
2023-09-24	BA.2	0
2023-09-24	BA.2.86	0
2023-09-24	BA.4/5	0
2023-09-24	BQ.1	0
2023-09-24	Alpha	0
2023-09-24	Delta	0
2023-09-24	XBB	0
2023-10-01	WT	0
2023-10-01	BA.1	0
2023-10-01	BA.2	0
2023-10-01	BA.2.86	0
2023-10-01	BA.4/5	0
2023-10-01	BQ.1	0
2023-10-01	Alpha	0
2023-10-01	Delta	0
2023-10-01	XBB	0
2023-10-08	WT	0
2023-10-08	BA.1	0
2023-10-08	BA.2	0
2023-10-08	BA.2.86	0
2023-10-08	BA.4/5	0
2023-10-08	BQ.1	0
2023-10-08	Alpha	0
2023-10-08	Delta	0
2023-10-08	XBB	0
2023-10-15	WT	0
2023-10-15	BA.1	0
2023-10-15	BA.2	0
2023-10-15	BA.2.86	0
2023-10-15	BA.4/5	0
2023-10-15	BQ.1	0
2023-10-15	Alpha	0
2023-10-15	Delta	0
2023-10-15	XBB	0
2023-10-22	WT	0
2023-10-22	BA.1	0
2023-10-22	BA.2	0
2023-10-22	BA.2.86	0
2023-10-22	BA.4/5	0
2023-10-22	BQ.1	0
2023-10-22	Alpha	0
2023-10-22	Delta	0
2023-10-22	XBB	0
2023-10-29	WT	0
2023-10-29	BA.1	0
2023-10-29	BA.2	0
2023-10-29	BA.2.86	0
2023-10-29	BA.4/5	0
2023-10-29	BQ.1	0
2023-10-29	Alpha	0
2023-10-29	Delta	0
2023-10-29	XBB	0
2023-11-05	WT	0
2023-11-05	BA.1	0
2023-11-05	BA.2	0
2023-11-05	BA.2.86	0
2023-11-05	BA.4/5	0
2023-11-05	BQ.1	0
2023-11-05	Alpha	0
2023-11-05	Delta	0
2023-11-05	XBB	0
2023-11-12	WT	0
2023-11-12	BA.1	0
2023-11-12	BA.2	0
2023-11-12	BA.2.86	0
2023-11-12	BA.4/5	0
2023-11-12	BQ.1	0
2023-11-12	Alpha	0
2023-11-12	Delta	0
2023-11-12	XBB	0
2023-11-19	WT	0
2023-11-19	BA.1	0
2023-11-19	BA.2	0
2023-11-19	BA.2.86	0
2023-11-19	BA.4/5	0
2023-11-19	BQ.1	0
2023-11-19	Alpha	0
2023-11-19	Delta	0
2023-11-19	XBB	0
2023-11-26	WT	0
2023-11-26	BA.1	0
2023-11-26	BA.2	0
2023-11-26	BA.2.86	0
2023-11-26	BA.4/5	0
2023-11-26	BQ.1	0
2023-11-26	Alpha	0
2023-11-26	Delta	0
2023-11-26	XBB	0
2023-12-03	WT	0
2023-12-03	BA.1	0
2023-12-03	BA.2	0
2023-12-03	BA.2.86	0
2023-12-03	BA.4/5	0
2023-12-03	BQ.1	0
2023-12-03	Alpha	0
2023-12-03	Delta	0
2023-12-03	XBB	0
2023-12-10	WT	0
2023-12-10	BA.1	0
2023-12-10	BA.2	0
2023-12-10	BA.2.86	0
2023-12-10	BA.4/5	0
2023-12-10	BQ.1	0
2023-12-10	Alpha	0
2023-12-10	Delta	0
2023-12-10	XBB	0
2023-12-17	WT	0
2023-12-17	BA.1	0
2023-12-17	BA.2	0
2023-12-17	BA.2.86	0
2023-12-17	BA.4/5	0
2023-12-17	BQ.1	0
2023-12-17	Alpha	0
2023-12-17	Delta	0
2023-12-17	XBB	0
2023-12-24	WT	0
2023-12-24	BA.1	0
2023-12-24	BA.2	0
2023-12-24	BA.2.86	0
2023-12-24	BA.4/5	0
2023-12-24	BQ.1	0
2023-12-24	Alpha	0
2023-12-24	Delta	0
2023-12-24	XBB	0
2023-12-31	WT	0
2023-12-31	BA.1	0
2023-12-31	BA.2	0
2023-12-31	BA.2.86	0
2023-12-31	BA.4/5	0
2023-12-31	BQ.1	0
2023-12-31	Alpha	0
2023-12-31	Delta	0
2023-12-31	XBB	0
2024-01-07	WT	0
2024-01-07	BA.1	0
2024-01-07	BA.2	0
2024-01-07	BA.2.86	0
2024-01-07	BA.4/5	0
2024-01-07	BQ.1	0
2024-01-07	Alpha	0
2024-01-07	Delta	0
2024-01-07	XBB	0
2024-01-14	WT	0
2024-01-14	BA.1	0
2024-01-14	BA.2	0
2024-01-14	BA.2.86	0
2024-01-14	BA.4/5	0
2024-01-14	BQ.1	0
2024-01-14	Alpha	0
2024-01-14	Delta	0
2024-01-14	XBB	0
2024-01-21	WT	0
2024-01-21	BA.1	0
2024-01-21	BA.2	0
2024-01-21	BA.2.86	0
2024-01-21	BA.4/5	0
2024-01-21	BQ.1	0
2024-01-21	Alpha	0
2024-01-21	Delta	0
2024-01-21	XBB	0
2024-01-28	WT	0
2024-01-28	BA.1	0
2024-01-28	BA.2	0
2024-01-28	BA.2.86	0
2024-01-28	BA.4/5	0
2024-01-28	BQ.1	0
2024-01-28	Alpha	0
2024-01-28	Delta	0
2024-01-28	XBB	0
2024-02-04	WT	0
2024-02-04	BA.1	0
2024-02-04	BA.2	0
2024-02-04	BA.2.86	0
2024-02-04	BA.4/5	0
2024-02-04	BQ.1	0
2024-02-04	Alpha	0
2024-02-04	Delta	0
2024-02-04	XBB	0
2024-02-11	WT	0
2024-02-11	BA.1	0
2024-02-11	BA.2	0
2024-02-11	BA.2.86	0
2024-02-11	BA.4/5	0
2024-02-11	BQ.1	0
2024-02-11	Alpha	0
2024-02-11	Delta	0
2024-02-11	XBB	0
2024-02-18	WT	0
2024-02-18	BA.1	0
2024-02-18	BA.2	0
2024-02-18	BA.2.86	0
2024-02-18	BA.4/5	0
2024-02-18	BQ.1	0
2024-02-18	Alpha	0
2024-02-18	Delta	0
2024-02-18	XBB	0
2024-02-25	WT	0
2024-02-25	BA.1	0
2024-02-25	BA.2	0
2024-02-25	BA.2.86	0
2024-02-25	BA.4/5	0
2024-02-25	BQ.1	0
2024-02-25	Alpha	0
2024-02-25	Delta	0
2024-02-25	XBB	0
2024-03-03	WT	0
2024-03-03	BA.1	0
2024-03-03	BA.2	0
2024-03-03	BA.2.86	0
2024-03-03	BA.4/5	0
2024-03-03	BQ.1	0
2024-03-03	Alpha	0
2024-03-03	Delta	0
2024-03-03	XBB	0
2024-03-10	WT	0
2024-03-10	BA.1	0
2024-03-10	BA.2	0
2024-03-10	BA.2.86	0
2024-03-10	BA.4/5	0
2024-03-10	BQ.1	0
2024-03-10	Alpha	0
2024-03-10	Delta	0
2024-03-10	XBB	0
2024-03-17	WT	0
2024-03-17	BA.1	0
2024-03-17	BA.2	0
2024-03-17	BA.2.86	0
2024-03-17	BA.4/5	0
2024-03-17	BQ.1	0
2024-03-17	Alpha	0
2024-03-17	Delta	0
2024-03-17	XBB	0
2024-03-24	WT	0
2024-03-24	BA.1	0
2024-03-24	BA.2	0
2024-03-24	BA.2.86	0
2024-03-24	BA.4/5	0
2024-03-24	BQ.1	0
2024-03-24	Alpha	0
2024-03-24	Delta	0
2024-03-24	XBB	0
2024-03-31	WT	0
2024-03-31	BA.1	0
2024-03-31	BA.2	0
2024-03-31	BA.2.86	0
2024-03-31	BA.4/5	0
2024-03-31	BQ.1	0
2024-03-31	Alpha	0
2024-03-31	Delta	0
2024-03-31	XBB	0
